annee,milieu,code_region,region,code_cercle,cercle,code_commune,commune,code_village,localite,concessions,nbmen,hommes,femmes
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201031, SOUGOUNI BAMANA,32,98,288,256
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201032, TAFALAN MARKA,70,192,443,404
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201033, TAFALAN WERE,26,80,212,193
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201034, TEGUEBE,62,185,443,480
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201035, TIENABOUGOU,68,130,350,357
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201036, TIGUI,17,62,180,193
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201037, TINGOBA,63,142,418,439
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201038, TINGONI BAMANA,74,199,589,624
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201039, TINGONI WERE,18,49,126,123
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201040, WEREKEBOUGOU TIGAKONI,33,97,330,363
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201041, ZAGUEDO,19,107,323,294
2009, RURAL,4,SEGOU,42, BAROUELI,4201, BAROUELI,4201042, ZANA,47,144,455,452
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202001, BOIDIE,383,663,1785,1831
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202002, BASSIDIALANDOUGOU,110,180,580,558
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202003, BOKON,17,55,197,177
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202004, BOIDIE WERE,7,25,67,73
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202005, DIARABOUGOU,37,110,345,293
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202006, DJIDIAN,57,156,478,486
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202007, DJIKOUNGO,10,40,103,117
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202008, DIENGO,44,62,175,176
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202009, DOTIMBOUGOU,70,230,634,661
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202010, FAMANA,66,112,407,339
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202011, KABALAN,26,100,299,293
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202012, KAKORO,66,129,396,365
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202013, KAKORO WERE,17,68,200,170
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202014, KALANKABOUGOU,21,58,148,173
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202015, KAMBA,177,414,1148,1186
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202016, KORONIDO,23,58,172,188
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202017, MALLE,67,147,492,493
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202018, N'DJIDABOUGOU,41,91,271,278
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202019, N'DJIDABOUGOU WERE,42,241,713,669
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202020, N'TESSEBOUGOU KONIBOUGOU,13,52,172,159
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202021, SEGUELA,76,150,470,472
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202022, SIAKABOUGOU,14,64,180,183
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202023, SOUNGOLA,76,190,542,593
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202024, SOYAN,88,263,811,945
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202025, WINTIGUIBOUGOU,17,40,127,120
2009, RURAL,4,SEGOU,42, BAROUELI,4202, BOIDIE,4202028, KONIBOUGOU,4,23,71,75
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203001, DOUGOUFIE,127,249,841,868
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203002, DOUGOUFIE WERE,67,219,632,623
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203003, FANSONGO,109,230,620,617
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203004, FANSONGO WERE,9,192,469,466
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203005, KENIE MARKA,83,183,458,494
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203006, KENIE SOFON,102,201,494,503
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203007, KOULENZE,44,75,186,176
2009, RURAL,4,SEGOU,42, BAROUELI,4203, DOUGOUFIE,4203008, OUOROMANA,134,335,841,972
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204001, GOUENDO,290,475,1359,1514
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204002, BAGUIBA,49,125,421,416
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204003, BAGUINI,48,121,450,463
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204004, DIERO,39,115,362,331
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204005, DJELA,30,88,312,358
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204006, KOURALE,97,188,727,675
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204007, M'PEREDIOLA,44,82,224,253
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204008, MORIBOUGOU 3,64,159,522,544
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204009, NERENINKORO,87,171,525,543
2009, RURAL,4,SEGOU,42, BAROUELI,4204, GOUENDO,4204010, TLANI,33,76,310,279
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205001, BAMADOU,8,57,176,148
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205002, BERTHELA,48,105,385,433
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205003, BEYA,25,65,159,192
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205004, DELA,41,166,357,328
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205005, DIAGO,44,161,431,464
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205006, DIAWARALA,26,106,327,288
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205007, DIENI,29,93,236,271
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205008, KALAKE BAMANA,94,247,638,666
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205009, KALAKE MARKA,193,516,1515,1642
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205010, KALAKOROBOUGOU,2,44,111,113
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205011, KINTA MARKA,71,164,438,451
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205012, KODIALAN,17,79,210,232
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205013, KOKENE,15,42,136,136
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205014, KOUKOUNI,23,90,250,256
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205015, MAMARI CISSE BOUGOU,7,48,125,152
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205016, MIALABOUGOUFIE,29,73,182,204
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205017, DJILA,48,143,350,442
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205018, NIOLA,27,135,277,321
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205019, SIEDOLA,28,58,163,160
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205020, SINTEBOUGOU,10,28,79,91
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205021, SIRIFIBOUGOU,19,53,149,173
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205022, SOLIKO BAMANA,8,19,79,67
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205023, SOLIKO SACKO,33,151,358,379
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205024, ZANFINA 1,46,165,527,590
2009, RURAL,4,SEGOU,42, BAROUELI,4205, KALAKE,4205025, ZANFINA 2,27,126,315,337
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206001, KONOBOUGOU,920,1670,4598,4741
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206002, BADINATOU,21,69,217,226
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206003, BALLABOUGOU,18,31,105,100
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206004, BANANIDO,79,189,520,557
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206005, BARKABOUGOU,15,42,144,154
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206006, BOMOTI 1,20,67,201,216
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206007, BOMOTI 2,16,41,123,145
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206008, BOMOTI 3,17,86,252,253
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206009, BOUBOU WERE,34,182,562,593
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206010, BOUGOUNINA,14,38,123,123
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206011, DANZENEBOUGOU,36,110,350,344
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206012, DIEBOULOUGOU,27,95,249,259
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206013, DIONGO WERE,22,75,229,230
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206014, DIONI PISSA,33,122,387,385
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206015, DIONI SIDY,48,188,553,594
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206016, DOGOBOUGOU,20,45,135,146
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206017, DOUNAMAKEBOUGOU,33,82,249,283
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206018, FADABOUGOU,23,58,169,171
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206019, FARABOUGOU,24,67,212,205
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206020, FEGUELA,48,261,534,456
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206021, GOURELI WERE,26,122,345,359
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206022, GUIMBALLA,42,196,543,576
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206023, KARA WERE,1,16,44,46
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206024, KODOUGOUNI,110,266,789,809
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206026, KOLOBO,112,262,767,805
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206027, MAROBOUGOU,33,86,266,274
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206028, MOABOUGOU,58,112,334,319
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206029, MOABOUGOU WERE,16,35,93,109
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206030, N'GOUENINA,31,138,451,426
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206031, NEREKORO,10,32,93,104
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206032, NIAMANA WERE,13,40,129,114
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206033, NIOLA,50,95,299,311
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206034, NOUKOULA,45,156,473,450
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206035, SANANKORO,30,126,350,312
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206036, SIGUIDLO BAMANA,44,119,352,384
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206037, SIGUIDOLO WERE,21,140,338,357
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206038, SIRATIGUI WERE,44,120,324,338
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206039, SOUBA,63,103,352,344
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206040, TONGANI,36,74,207,226
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206041, WELAKOURA,24,105,343,389
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206042, WELEGARA,14,86,317,316
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206043, WONTOBOUGOU,85,319,999,1063
2009, RURAL,4,SEGOU,42, BAROUELI,4206, KONOBOUGOU,4206044, YAMADOUGOU,12,80,249,255
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207001, N'GASSOLA,136,289,948,948
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207002, N'DJEBOUGOU,10,39,105,115
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207003, FANOU,22,47,167,137
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207004, FIEROU,13,50,156,167
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207005, KOLO,32,112,351,351
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207006, MORIBOUGOU 2,60,186,530,537
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207007, NASSEGUELA,36,125,385,374
2009, RURAL,4,SEGOU,42, BAROUELI,4207, N'GASSOLA,4207008, SANTOLA,17,61,187,202
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208001, SANANDO,134,236,704,714
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208002, BAMOU,33,61,199,223
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208003, BIGNIBOUGOU,31,68,223,220
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208004, BOLITOMO,82,195,574,637
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208005, BOUNOU,53,142,375,420
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208006, CHOCOLO,30,74,179,182
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208007, DIOFORONGO,125,229,726,728
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208008, DIOLEN,59,208,702,731
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208009, DJEGUE WERE,13,35,100,120
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208010, DOUGOUNIKORO,92,256,716,732
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208011, FABALE,43,127,379,364
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208012, KANGO,27,101,267,277
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208013, KEBOUGOU,35,90,349,326
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208014, KELEKOUN DORI,27,66,227,213
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208015, KONI,75,181,506,526
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208016, KOSSOUMALE,14,49,171,148
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208017, KOYAN,47,129,373,437
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208018, M'PEBOUGOU,78,181,598,634
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208019, M'PELLA,109,230,648,654
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208020, MOAMBOUGOU,121,380,1217,1261
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208021, N'TEGUEDO,13,42,111,109
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208022, N'TOBOUGOU,56,151,435,465
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208023, NIANWANBOUGOU,29,49,163,141
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208024, OUSMANE WERE,40,95,274,298
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208025, SAOU WERE,31,75,227,243
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208026, SINGO,72,146,489,420
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208027, SINIMBOUGOU,54,149,467,497
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208028, SIRAKOROBOUGOU,88,207,570,625
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208029, SIRIFIBOUGOU,33,82,220,201
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208030, TIOINA,76,165,495,549
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208031, TIOMBOUGOU,20,67,218,232
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208032, TISSALA,154,324,854,978
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208033, TOMI,76,189,527,553
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208034, WENABOUGOU,30,66,215,198
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208035, WOKONI BAMANAN,40,76,247,245
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208036, WOKONI FOULA,51,100,372,353
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208037, WOLOKORO,60,153,490,482
2009, RURAL,4,SEGOU,42, BAROUELI,4208, SANANDO,4208038, YEREBOUGOU,55,133,433,467
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209001, SOMO,164,320,940,1058
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209002, DJEBOUGOU,13,36,93,80
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209003, KOTA WERE,57,147,476,485
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209004, MALIMBOUGOU,40,89,196,231
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209005, N'GOLOBALA,32,79,206,186
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209006, N'GOLOBALA WERE,17,51,155,162
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209007, SOANA,41,104,306,306
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209008, SOMO WERE 1,38,118,238,282
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209009, SOMO WERE 2,27,65,211,205
2009, RURAL,4,SEGOU,42, BAROUELI,4209, SOMO,4209010, SONI SAMBALA,101,150,536,523
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210001, TAMANI,309,514,1367,1620
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210002, BOUGOULA,27,48,154,166
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210003, DENINKOURA,44,86,295,300
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210004, FONI,121,271,600,660
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210005, N'GARNA,145,265,803,752
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210006, KONI,62,155,428,431
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210007, KONI WERE,49,251,579,608
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210008, KOYAN,17,90,279,295
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210009, MION,176,250,684,723
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210010, SOKOUNGO,28,58,199,209
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210011, TIEKOROLA,82,102,213,231
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210012, TONZOUGOU,64,127,364,409
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210013, TONZOUGOU WERE,14,41,105,115
2009, RURAL,4,SEGOU,42, BAROUELI,4210, TAMANI,4210014, TOUKORO,64,81,237,233
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211001, TESSERLA,60,196,526,563
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211002, DENEGOUGOU,31,78,230,223
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211003, DOUGASSO,80,128,413,450
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211004, DOUGABOUGOU,29,72,211,187
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211006, FOMBOUGOU,29,62,204,198
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211007, N'GASSI,68,122,379,316
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211008, SAKOIBA WERE,22,63,195,212
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211009, SORABA WERE,14,43,123,135
2009, RURAL,4,SEGOU,42, BAROUELI,4211, TESSERLA,4211010, ZAMBOUGOU,108,255,773,780
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301001, BLA,2266,3394,10780,11134
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301002, BAARI,115,276,905,983
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301003, BANKOUMANA,103,308,1038,1086
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301004, DAKOUMANI,57,168,530,563
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301005, DIEDALA,247,488,1613,1691
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301006, KAMONA,216,510,1766,1894
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301007, MAMOU,46,122,413,438
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301008, NIENTIA,63,138,455,451
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301009, SOROFING,107,227,746,883
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301010, TALLA,67,166,486,530
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301011, TEBELA,71,144,498,537
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301012, TOUKORO,46,145,424,450
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301013, WAKORO,165,275,925,1053
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301016, FARAKALA I,54,142,447,485
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301017, FARAKALA II,72,183,568,606
2009, RURAL,4,SEGOU,43, BLA,4301, BLA,4301018, M'BIENA,69,180,545,551
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302001, BEGUENE,62,172,566,603
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302002, DAKOUMANA,208,489,1645,1719
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302003, DIEBOUGOU,55,120,448,410
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302004, FARAKALA 1,29,82,252,287
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302006, KOMBRï¿,134,323,1105,1182
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302008, N'GONINA,118,163,520,548
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302009, PINGALA,61,98,334,392
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302010, ZANGOUNA,65,100,323,320
2009, RURAL,4,SEGOU,43, BLA,4302, BEGUENE,4302011, ZOMBOUGOU,55,185,606,640
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303001, DIARAMANA,508,757,2522,2642
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303002, FARAKALA,90,166,544,598
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303003, FOROSSO,100,207,664,744
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303004, GOUENTIESSO,88,137,421,448
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303005, KACIENSO,78,192,658,701
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303006, MASSADOUGOU,48,91,284,310
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303007, OUENTEGUELE,137,195,595,627
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303008, SANSO,68,117,353,376
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303009, SANZANA,18,36,148,132
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303010, SOGUERESSO,97,146,502,535
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303011, SOYESSO SOPESSO,38,79,298,318
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303012, TONTO,252,406,1297,1435
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303013, WONTOSSO,127,209,692,759
2009, RURAL,4,SEGOU,43, BLA,4303, DIARAMANA,4303014, ZIESSO,127,220,672,778
2009, RURAL,4,SEGOU,43, BLA,4304, DIENA,4304001, DIENA,337,705,2207,2275
2009, RURAL,4,SEGOU,43, BLA,4304, DIENA,4304002, FAN,22,69,212,202
2009, RURAL,4,SEGOU,43, BLA,4304, DIENA,4304003, KOLONI,75,154,447,469
2009, RURAL,4,SEGOU,43, BLA,4304, DIENA,4304004, KONTOLA,225,518,1698,1669
2009, RURAL,4,SEGOU,43, BLA,4304, DIENA,4304005, PENTEGUELA,19,44,176,147
2009, RURAL,4,SEGOU,43, BLA,4305, DOUGOUOLO,4305001, DOUGOUOLO,368,656,2179,2307
2009, RURAL,4,SEGOU,43, BLA,4305, DOUGOUOLO,4305003, KANIEGUE (BLA),45,113,376,420
2009, RURAL,4,SEGOU,43, BLA,4305, DOUGOUOLO,4305004, NAMAZIELA,15,45,145,131
2009, RURAL,4,SEGOU,43, BLA,4305, DOUGOUOLO,4305005, PEGUENA 1,45,103,283,313
